AFCR11,AF INVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO - RECEBÍVEIS IMOBILIÁRIOS,32065364000146,BRAFCRCTF007,CM CAPITAL MARKETS DTVM LTDA,02671743000119
KNHY11,KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,30130708000128,BRKNHYCTF005,INTRAG DTVM LTDA.,62418140000131
KNRE11,KINEA II REAL ESTATE EQUITY FII,14423780000197,BRKNRECTF006,INTRAG DTVM LTDA.,62418140000131
KNIP11,KINEA ÍNDICES DE PREÇOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,24960430000113,BRKNIPCTF001,INTRAG DTVM LTDA.,62418140000131
KNRI11,KINEA RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,12005956000165,BRKNRICTF007,INTRAG DTVM LTDA.,62418140000131
KNCR11,KINEA RENDIMENTOS IMOBILIARIOS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,16706958000132,BRKNCRCTF000,INTRAG DTVM LTDA.,62418140000131
KNSC11,KINEA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,35864448000138,BRKNSCCTF008,INTRAG DTVM LTDA.,62418140000131
LASC11,LEGATUS SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,30248158000146,BRLASCCTF003,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188
LFTT11,LOFT II FUNDO DE INVESTIMENTO IMOBILIÁRIO,24796967000190,************,MODAL D.T.V.M. LTDA,05389174000101
LGCP11,LOGCP INTER FUNDO DE INVESTIMENTO IMOBILIARIO,34598181000111,BRLGCPCTF006,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,18945670000146
LUGG11,LUGGO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,34835191000123,BRLUGGCTF007,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,18945670000146
DMAC11,MAC FUNDO DE INVESTIMENTO IMOBILIÁRIO,30579348000146,BRDMACCTF003,OLIVEIRA TRUST DTVM S.A.,36113876000191
MALL11,MALLS BRASIL PLURAL FUNDO DE INVESTIMENTO IMOBILIÁRIO,26499833000132,BRMALLCTF007,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27652684000162
MXRF11,MAXI RENDA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,97521225000125,BRMXRFCTF008,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123
MFII11,MERITO DESENVOLVIMENTO IMOBILIARIO I FII - FUNDO DE INVESTIMENTO IMOBILIARIO,16915968000188,BRMFIICTF008,PLANNER CORRETORA DE VALORES SA,00806535000154
MFAI11,Mérito Fundos e Ações Imobiliárias FII - Fundo de Investimento Imobiliário,32397369000176,BRMFAICTF005,PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,67030395000146
MORE11,MORE REAL ESTATE FOF FII FUNDO DE INVESTIMENTO IMOBILIÁRIO,34197727000122,BRMORECTF000,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123
PRTS11,MULTI PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,22957521000174,BRPRTSCTF002,BANCO MODAL S.A.,30723886000162
SHOP11,MULTI SHOPPINGS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,22459737000100,BRSHOPCTF004,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123
NEWL11,NEWPORT LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,32527626000147,BRNEWLCTF004,BANCO GENIAL S.A.,45246410000155
NEWU11,NEWPORT RENDA URBANA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,14793782000178,BRNEWUCTF005,BANCO GENIAL S.A.,45246410000155
OUJP11,OURINVEST JPP FUNDO DE INVESTIMENTO IMOBILIÁRIO- FII,26091656000150,BROUJPCTF006,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,03317692000194
ORPD11,OURO VERDE DESENVOLVIMENTO IMOBILIÁRIO I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,19107604000160,BRORPDCTF005,PLANNER TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,67030395000146
PQAG11,PARQUE ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO,12978943000172,BRPQAGCTF009,HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,07253654000176
PATC11,PÁTRIA EDIFÍCIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,30048651000112,BRPATCCTF002,MODAL D.T.V.M. LTDA,05389174000101
PATL11,PÁTRIA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,35754164000199,BRPATLCTF003,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188
PLRI11,POLO FII - FII RECEBÍVEIS IMOBILIÁRIOS I,14080689000116,BRPLRICTF000,OLIVEIRA TRUST DTVM S.A.,36113876000191
PORD11,POLO FUNDO DE INVESTIMENTO IMOBILIARIO - RECEBIVEIS IMOBILIARIOS II - FII,17156502000109,BRPORDCTF005,OLIVEIRA TRUST DTVM S.A.,36113876000191
PRSV11,PRESIDENTE VARGAS FUNDO DE INVESTIMENTO IMOBILIÁRIO,11281322000172,BRPRSVCTF008,HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,07253654000176
PBLV11,PROLOGIS BRAZIL LOGISTICS VENTURE FUNDO DE INVESTIMENTO IMOBILIÁRIO,31962875000106,BRPBLVCTF007,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
QAGR11,QUASAR AGRO - FUNDO DE INVESTIMENTO IMOBILIARIO,32754734000152,BRQAGRCTF005,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123
QIFF11,QUATÁ IMOB FUNDO DE FUNDOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO.,34736432000187,BRQMFFCTF007,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
RSPD11,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL III FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,19249989000108,BRRSPDCTF006,OLIVEIRA TRUST DTVM S.A.,36113876000191
RBDS11,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II FUNDO DE INVESTIMENTO IMOBILIARIO - FII,11945604000127,BRRBDSCTF006,OLIVEIRA TRUST DTVM S.A.,36113876000191
RBIR11,RB CAPITAL DESENVOLVIMENTO RESIDENCIAL IV FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,31161410000148,BRRBIRCTF007,OLIVEIRA TRUST DTVM S.A.,36113876000191
RBGS11,RB CAPITAL GENERAL SHOPPING SULACAP FII,13652006000195,BRRBGSCTF009,OLIVEIRA TRUST DTVM S.A.,36113876000191
RBCO11,RB CAPITAL OFFICE INCOME FUNDO DE INVESTIMENTO IMOBILIÁRIO,31894369000119,BRRBCOCTF007,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
RRCI11,RB CAPITAL RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,35689733000160,BRRRCICTF005,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
RBRD11,RB CAPITAL RENDA II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,09006914000134,BRRBRDCTF008,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,03384738000198
RBTS11,RB CAPITAL TFO SITUS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,29299737000139,BRRBTSCF002,OLIVEIRA TRUST DTVM S.A.,36113876000191
RBRF11,RBR ALPHA MULTIESTRATÉGIA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,27529279000151,BRRBRFCTF003,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123
RCFF11,RBR DESENVOLVIMENTO COMERCIAL FEEDER FOF FUNDO DE INVESTIMENTO IMOBILIÁRIO,35689670000141,BRRCFFR01M17,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
RBRL11,RBR LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO,35705463000133,BRRBRLCTF001,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
RMAI11,REAG MULTI ATIVOS IMOBILIÁRIOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO,17374696000119,BRRMAICTF000,REAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,34829992000186
RBIV11,RIO BRAVO CRÉDITO IMOBILIÁRIO IV FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,30647758000187,BRRBIVCTF009,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
RBVO11,RIO BRAVO CRÉDITO IMOBILIÁRIO II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,15769670000144,BRRBVOCTF007,RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,72600026000181
RBFF11,RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO,17329029000114,BRRBFFCTF008,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
RBRS11,Rio Bravo Renda Residencial Fundo de Investimento Imobiliario,36517660000191,BRRBRSCTF006,RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,72600026000181
RZAK11,RIZA AKIN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,36642219000131,BRRZAKCTF008,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123
ARCT11,RIZA ARCTIUM REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO,28267696000136,BRARCTCTF008,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123
SADI11,SANTANDER PAPÉIS IMOBILIÁRIOS CDI FUNDO DE INVESTIMENTO IMOBILIÁRIO,32903521000145,,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,62318407000119
SARE11,SANTANDER RENDA DE ALUGUÉIS FUNDO DE INVESTIMENTO IMOBILIÁRIO- FII,32903702000171,BRSARECTF006,SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A,62318407000119
FISD11,SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,16543270000189,BRFISDCTF006,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA,42066258000130
SEQR11,SEQUÓIA III RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO,09517273000182,BRSEQRCTF002,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188
WPLZ11,SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO,09326861000139,BRWPLZCTF004,HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,07253654000176
SJAU11,SJ AU LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,27771547000147,BRSJAUR01M15,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188
REIT11,SOCOPA FUNDO DE INVESTIMENTO IMOBILIÁRIO,16841067000199,BRREITCTF007,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62285390000140
SOLR11,SOLARIUM FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO,22169671000113,BRSOLRCTF002,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
SPTW11,SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,15538445000105,BRSPTWCTF002,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27652684000162
SPAF11,SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO,18311024000127,BRSPAFCTF007,BANCO GENIAL S.A.,45246410000155
STRX11,STARX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,11044355000107,BRSTRXCTF006,OLIVEIRA TRUST DTVM S.A.,36113876000191
TEPP11,TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO,26681370000125,BRTEPPCTF006,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
TORD11,TORDESILHAS EI FUNDO DE INVESTIMENTO IMOBILIÁRIO,30230870000118,BRTORDCTF015,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188
TSNC11,TRANSINC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,17007443000107,BRTSNCCTF009,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123
TCPF11,TREECORP REAL ESTATE FII - I,26990011000150,BRTCPFCTF001,BR-CAPITAL DTVM S.A.,44077014000189
XTED11,TRX EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO - FII,15006267000163,BRXTEDCTF006,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123
TRXF11,TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,28548288000152,BRTRXFCTF003,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
TRXB11,TRX REAL ESTATE II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,36368925000137,BRTRXBCTF002,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
URPR11,URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,34508872000187,BRURPRCTF002,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188
VGIP11,VALORA CRI ÍNDICE DE PREÇO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,34197811000146,BRVGIPCTF002,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123
VGIR11,VALORA RE III FUNDO DE INVESTIMENTO IMOBILIARIO - FII,29852732000191,BRVGIRCTF008,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123
RVBI11,VBI REITS FOF - FUNDO DE INVESTIMENTO IMOBILIÁRIO,35507457000171,BRRVBICTF009,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
VCJR11,VECTIS JUROS REAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,32400250000105,BRVCJRCTF005,INTRAG DTVM LTDA.,62418140000131
VLJS11,VECTOR QUELUZ LAJES CORPORATIVAS FUNDO DE INVESTIMENTO IMOBILIARIO,13842683000176,BRVLJSCTF004,PLANNER CORRETORA DE VALORES SA,00806535000154
VIFI11,VINCI INSTRUMENTOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,31547855000160,BRVIFICTF009,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
VILG11,VINCI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,24853044000122,BRVILGCTF001,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
VINO11,VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO,12516185000170,BRVINOCTF001,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
VISC11,VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,17554274000125,BRVISCCTF005,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13486793000142
VOTS11,Votorantim Securities Master Fundo de Investimento Imobiliário - FII,17870926000130,BRVOTSCTF007,VOTORANTIM ASSET MANAGEMENT DTVM LTDA.,03384738000198
XPCM11,XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,16802320000103,BRXPCMCTF009,RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,72600026000181
XPCI11,XP CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO,28516301000191,BRXPCICTF007,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188
XPHT11,XP HOTÉIS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,18308516000163,XPTH12,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27652684000162
XPIN11,XP Industrial Fundo de Investimento Imobiliário,28516325000140,BRXPINCTF004,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188
XPLG11,XP Log Fundo de Investimento Imobiliário - FII,26502794000185,,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188
XPML11,XP MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,28757546000100,BRXPMLCTF000,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59281253000123
XPPR11,XP PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,30654849000140,BRXPPRCTF000,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22610500000188
XPSF11,XP SELECTION FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO - FII,30983020000190,BRXPSFCTF009,XP INVESTIMENTOS CCTVM S.A.,02332886000104
